Country Name,Series Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
France,Standardised Precipitation-Evapotranspiration Index,-0.96,0.45,0.67,0.986888036,0.02295226,-0.18038327,-0.805742353,-0.241527995,1.255215619,0.894049021,0.322082972,0.887701409,-1.737236101,-0.730207019,-1.534586759,-0.73207952,-0.045873386,0.622968288,-1.0218418,-0.5138143,-1.567722921,-0.309135046,0.540577824,0.082378412,-1.725852925,-0.702780665,-1.470185274,-0.84513922,-1.094465985,-1.27058781,-0.45,..
Gabon,Standardised Precipitation-Evapotranspiration Index,-0.58,-1.2,-0.9,0.667028843,-0.124791029,-0.249881047,-0.343358391,0.372786644,1.104518712,0.515359127,-1.008111594,0.907557077,-0.266582174,-1.085680041,-1.556022048,-0.778985918,2.174483838,0.603644549,0.416426233,-0.742074513,0.197085684,1.225626461,0.457453244,-0.135772383,-1.981450763,-0.593511298,0.257141028,-0.955292161,1.327694078,-0.591184417,-0.75,..
"Gambia, The",Standardised Precipitation-Evapotranspiration Index,-1.32,-0.63,-0.79,0.026765762,-0.645222538,-1.292091862,-1.001031347,-0.755953366,0.952607746,-0.530741874,-1.366643994,-2.181711154,0.005322773,-1.405609863,0.433779317,-0.644716053,-1.230972356,0.236813168,0.001075338,0.434368417,-1.261878145,0.824712177,-0.414135292,-0.857093843,-0.382015538,-0.577240834,-0.623917734,-0.934972819,-0.704197821,-0.640005362,-0.79,..
Georgia,Standardised Precipitation-Evapotranspiration Index,-0.76,1.91,-0.05,-1.135174041,0.325789859,-0.508028767,0.353982844,-1.099043128,-0.863170458,-1.671797932,-0.096270816,1.624886337,0.664794833,1.280443515,1.462449114,0.428885439,1.154037387,-0.715179153,1.848777299,0.313150777,1.198019594,-0.982661632,0.312497791,-0.794424823,-0.235064514,1.388365608,-0.918878824,-0.815674757,-1.931876467,-1.437753251,-0.53,..
Germany,Standardised Precipitation-Evapotranspiration Index,-1.21,-0.56,0.79,0.218747446,0.501225878,-0.711258316,-0.871951495,1.048654912,0.148271658,-0.034887657,0.902224732,1.684835035,-1.99903006,-0.064732859,-0.32232983,-0.882809404,1.209718342,-0.610393058,-0.420205967,0.321730858,-1.088960086,-0.524857156,-0.261692515,-0.73213247,-1.429766093,-0.748606288,0.230283824,-2.297041847,-1.479629976,-1.605288137,0.07,..
Ghana,Standardised Precipitation-Evapotranspiration Index,1.42,-1.62,-0.66,-0.192340997,0.111346366,0.345215506,0.138506622,-1.695772889,0.814845618,-1.279410692,-1.40008809,-0.413491213,0.176720408,-0.364796879,-0.717029796,-0.753897885,0.657209146,1.001401766,0.164697129,0.815912027,-0.413894489,0.371353954,-1.333479375,-0.033977778,-1.462375405,-0.684247965,-1.164175642,0.511840049,1.39100428,-0.300412911,-0.16,..
Greece,Standardised Precipitation-Evapotranspiration Index,0.05,-1.73,-1.68,-0.307928536,-0.358279899,0.764320976,-0.795587028,-0.84231915,-0.962305625,-2.619550169,-1.623033039,1.064102041,-0.197881074,-0.932325224,0.105877933,-0.096139772,-1.071194103,-1.775672168,1.552750711,-0.542895308,-1.009071163,-0.787894575,-1.209266189,1.785183418,-0.007158032,-0.991258998,-0.77606629,-0.376428076,0.589596809,-1.235308601,-0.81,..
Grenada,Standardised Precipitation-Evapotranspiration Index,-0.02,0.53,0.24,0.118196071,0.28240891,1.163508047,-0.981456229,1.66418292,1.084002137,0.725753702,-1.887019378,-0.684300921,-0.781565442,1.677533608,1.385716454,0.120170268,-0.826218339,0.09514802,-1.588327667,1.380648857,2.039455688,-0.596496693,-0.512857758,-0.917492099,-2.643395382,0.563227687,0.766168895,-0.53481243,-2.215906303,-0.720872598,-0.52,..
Guatemala,Standardised Precipitation-Evapotranspiration Index,-1.23,0.18,0.01,-1.611434645,1.481307947,0.039410512,0.099658223,0.828381329,0.582209899,-0.266297982,-0.122506458,-0.705487837,-1.554463939,-0.847219115,0.703056022,0.924035312,-0.456145003,0.400181085,-1.218693156,1.343247277,1.090283916,-1.149942922,2.379893431,-0.110066271,-1.250030992,-0.776643077,-0.634106327,-0.893619286,-1.910385618,0.271890819,-0.92,..
Guinea,Standardised Precipitation-Evapotranspiration Index,-1.46,-0.79,-1.31,1.196426199,-0.377532032,-0.452129381,-0.802540531,-0.675157985,0.914096224,-0.407374302,-1.286265651,-1.693700306,-0.006806838,-0.404075639,-0.626534905,0.258833202,-1.650806828,-0.137447296,-0.865490723,0.806471889,-1.116358472,-0.273026591,-0.212891679,-0.977040834,-0.137477792,-0.794341508,-1.377667442,-0.677653003,-0.534315689,-0.937617418,-0.71,..
Guinea-Bissau,Standardised Precipitation-Evapotranspiration Index,-0.93,-0.55,-0.93,0.567409302,-1.041534417,-1.178144994,-0.87431705,-0.931018092,1.214936214,-0.298980749,-0.937747843,-2.12281072,0.017854256,-1.232513501,0.282943796,0.10005617,-1.205918117,0.473934493,-0.221503157,0.441901123,-1.241634215,0.547870366,-0.280928904,-0.668806397,-0.121798407,-0.630832492,-0.365998879,-1.019793647,-0.663193516,-0.619019231,-0.92,..
Guyana,Standardised Precipitation-Evapotranspiration Index,-0.25,-2.22,0.54,-0.063732188,-0.738189343,0.761566155,-0.14758068,0.538945859,1.215353485,1.676844008,-1.836786174,-0.79734104,-0.750731407,0.043943448,1.215048411,0.198792548,0.794317053,0.957950591,-1.472985981,-0.047869173,0.064683769,-0.846247444,-0.492338166,-2.511351182,-1.81704876,-1.373406831,-1.08387184,-1.00864294,-0.619878188,1.276795293,2.24,..
Haiti,Standardised Precipitation-Evapotranspiration Index,-1.92,-1.61,0.52,-1.456125202,0.345605365,-0.27854596,-1.216880034,1.013052611,-2.370588083,-0.225324726,1.267148483,-0.785759183,1.089486841,-0.906379662,2.542957866,-0.674779573,2.892522313,-0.295160949,-1.065814004,1.032949961,0.904463147,1.158904634,-2.308682649,0.573992728,-1.218280961,1.537839198,0.813166981,-1.098823784,-0.135469462,-0.612184747,-0.53,..
Honduras,Standardised Precipitation-Evapotranspiration Index,-1.1,1.85,0.94,-1.776565786,0.521100372,0.529337084,0.109929431,0.14800823,-0.390377553,-0.387722144,-0.450622307,-1.251862025,-1.079687631,-0.380211764,-0.445708263,1.841942781,-1.063233737,1.129138534,-1.063948519,-0.210714502,0.112881101,-0.605632717,1.240917354,-1.009261747,-1.142148434,-0.515694704,0.254159956,-0.825435049,-1.93829692,-0.41478977,-0.54,..
Hungary,Standardised Precipitation-Evapotranspiration Index,0.67,-1.58,-0.98,-1.064641925,0.598770556,0.675323637,-0.900213863,0.628161791,0.983454811,-2.226027452,-0.497892287,-0.860948027,-2.180991276,0.52345588,0.830481188,-0.634612219,-0.849608048,-0.595531894,-0.670599194,2.239582794,-2.203722443,-1.859158286,-0.596201596,0.72469706,-1.187136163,0.539004849,-1.052262743,-1.216083482,-1.048014239,-0.521602405,-1.25,..
IBRD only,Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,Standardised Precipitation-Evapotranspiration Index,1.3,1.85,0.56,0.742229731,0.083011684,-0.096093549,1.013511561,0.398447967,0.612346293,-0.395968218,0.074171182,1.40820529,1.177664697,1.222786023,0.348185027,1.259035102,1.411315935,0.084267958,1.364948466,-0.781029099,1.79246751,0.414574573,1.044539198,1.500789185,1.290078222,1.490076125,1.054523772,2.0721397,0.166818599,0.922882051,0.57,..
IDA & IBRD total,Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,Standardised Precipitation-Evapotranspiration Index,-0.87,-1.5,-0.59,0.383761775,0.261733422,-0.159242874,0.04946607,0.557456966,-0.712996864,-0.879293038,-1.025149912,-2.075233011,-0.774315882,-1.164392132,-0.197014941,0.537322349,-0.114925517,0.382488444,-1.651050372,1.106199121,0.133884987,-0.656339955,1.409963432,-0.741910185,-0.139608484,-0.287425087,0.175999643,-1.168407401,1.754936904,1.073866892,0.8,..
Indonesia,Standardised Precipitation-Evapotranspiration Index,-1.55,-0.62,-1.07,-1.254858489,1.013247951,0.392704879,-2.233580836,0.463180292,0.909565736,0.989202192,0.586494416,-1.086085961,0.646616105,-0.837468668,-0.314720707,-0.726454934,0.542390807,1.398930374,-0.130664957,2.717107882,0.77517927,0.447277168,0.709686312,-1.096490207,-1.612042632,0.838382622,1.347829869,0.159776499,-1.520132842,1.119744141,1.7,..
"Iran, Islamic Rep.",Standardised Precipitation-Evapotranspiration Index,1.11,2.04,1.27,0.142086732,-0.470581579,0.940262825,-0.050193299,-0.893971637,-1.343864452,-1.526307932,-2.084398843,-1.085220709,-0.221300006,-0.18542377,-0.842165494,-0.821731261,-0.84125501,-2.079448466,0.000253279,-2.288064447,-0.425015829,-0.381940221,-1.141889734,-1.269179967,-1.078719609,-1.457889478,-1.699777286,-1.230430916,0.323084788,0.18718446,-2.84,..
Iraq,Standardised Precipitation-Evapotranspiration Index,0.33,2.11,1.13,-0.130047047,-1.307722705,-0.165111267,0.03538619,-1.682066842,-1.758188038,-1.435341825,-1.570633563,-0.360284159,-0.151789348,-0.642799636,-1.034761416,-0.459132275,-0.999423042,-1.868989769,-0.694002482,-2.136707867,-0.589050875,-1.172894487,-0.924130186,-1.350640973,-1.710911006,-1.140374614,-1.730441463,-0.948032587,-0.800349021,-0.910158486,-2.38,..
Ireland,Standardised Precipitation-Evapotranspiration Index,-0.75,-0.25,0.7,1.348788992,-0.267502147,-0.195383774,-0.062744995,1.349171295,0.825820512,0.953313489,-1.506901857,2.138143146,-1.436386068,-0.397447621,-0.496411141,0.133700034,-0.670998029,1.491861105,1.666925531,-0.886445703,0.318657696,0.740086347,-0.325007611,1.376870869,1.587700836,-0.38965846,0.163175789,0.179161114,0.989123744,1.400277056,-0.1,..
Israel,Standardised Precipitation-Evapotranspiration Index,1.55,1.76,-0.87,1.231715743,-1.528162474,-0.870567017,0.306597135,-1.498781394,-1.921715562,0.107141922,-0.866051976,0.230650845,0.566388149,-0.652500755,-0.971845783,-0.806500878,-1.066552579,-1.697056714,-1.391252807,-1.75872833,-0.589679982,-0.66263977,-0.572827501,-0.964282821,-0.67808078,-1.296067292,-2.15874102,-0.360489635,-0.459459478,0.480364468,-1.35,..
Italy,Standardised Precipitation-Evapotranspiration Index,-0.13,-0.08,-0.57,-0.956885506,0.331463878,1.892493667,-1.005464029,-0.854519223,-0.083369052,-0.676093369,-0.937008286,0.993701781,-1.896855744,0.128818869,0.001205535,-1.538934936,-1.344171923,0.527986427,-0.112033236,1.04788091,-1.737044878,-1.464412726,-0.021979764,0.601799337,-1.825593116,-0.981754522,-2.171447469,-1.591867608,-0.100499572,-1.248490072,-1.49,..
Jamaica,Standardised Precipitation-Evapotranspiration Index,-0.43,-1.07,1.01,-0.692117898,0.523763031,0.651732407,-0.948562548,0.267137166,0.402426533,-0.525087771,0.032145862,-0.443547075,0.682590689,-0.651094068,1.640044679,-0.941820796,1.660497445,0.300190779,-1.352947448,2.049006472,0.934509689,0.360467722,-0.414459773,-0.625741422,-1.826111346,-0.770400561,1.560624584,-0.875077963,-0.822481494,0.963351305,0.08,..
Japan,Standardised Precipitation-Evapotranspiration Index,0.86,-0.82,2.02,-2.50699879,-1.061060411,-1.620964893,-0.537497391,1.654361132,0.279244398,-1.017447491,-0.965175098,-0.845404977,0.445819353,-0.43660294,-1.678674603,0.892965278,-1.486624829,-1.30760827,-0.227284432,0.520636712,0.280801635,0.232162733,0.030244649,0.212083247,0.464514795,0.703395134,-1.193963332,0.584043813,-1.127377701,0.354030298,0.59,..
Jordan,Standardised Precipitation-Evapotranspiration Index,1.16,1.49,-0.29,0.6389967,-1.332281075,-0.692257503,0.501696074,-1.464930497,-1.745993398,-0.674448395,-0.919125199,-0.018267067,0.272289426,-0.737763929,-0.986234493,-0.834686275,-0.974301355,-1.917071493,-1.372557207,-2.210786535,-0.301476236,-1.32632116,-1.029521837,-0.813914654,-1.025356293,-1.45427681,-1.845672004,-1.038978491,-0.72716035,-0.1916053,-1.82,..
Kazakhstan,Standardised Precipitation-Evapotranspiration Index,-1.58,1.47,2.01,0.755681772,-1.5144638,-0.335029936,-1.16101643,-0.930759398,-0.105134377,0.096118548,0.100368312,0.961984244,1.240544353,-0.391192371,-1.026937731,-0.612942853,-0.492060047,-1.712063002,0.246892637,-1.744447124,-0.210787303,-1.836123802,0.350413142,-0.74215599,0.185287839,1.273181651,-1.106241072,-0.518535393,-1.19537036,-1.802098712,-2.14,..
Kenya,Standardised Precipitation-Evapotranspiration Index,-0.95,-0.39,-0.65,0.367009517,-0.261335496,-1.468191263,1.730027538,0.170778054,-0.987010509,-2.237042785,-0.793563771,0.584692125,-1.071792773,-0.590720658,-1.735624769,0.637857199,-0.053229902,-0.361947402,-0.684708712,-0.60577501,-0.733225732,0.716121918,0.178644254,-0.859965208,0.576570708,-0.29978839,1.819045554,0.761155471,2.099338254,0.561786881,1.8,..
Kiribati,Standardised Precipitation-Evapotranspiration Index,1.05,0.75,0.21,-0.177086735,-1.117175596,-1.884601713,-0.437421847,0.655288719,0.186479431,0.15476036,0.20676946,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204364544,0.204046348,0.198227996,0.2,..
"Korea, Dem. People's Rep.",Standardised Precipitation-Evapotranspiration Index,-1.1,-0.37,-0.73,-0.623174057,1.029632409,-0.106394484,-1.538939987,1.012972828,-0.198829259,-1.10791954,-1.360867707,-0.785275199,0.809473095,0.369942742,0.706180376,0.134623891,0.745271834,-1.298102741,-0.665468797,1.915531868,-0.114529785,1.409427535,1.225980127,-1.798490159,-1.528382167,-0.293266913,-1.692234596,-0.750266559,-1.692701194,1.307234826,0.22,..
"Korea, Rep.",Standardised Precipitation-Evapotranspiration Index,0.32,-0.68,0.84,-2.0112953,-1.277197527,-0.710808299,-0.113077381,1.78578881,1.642123969,-0.232027302,-1.032499183,0.541113304,2.537047201,0.83289307,-0.06948249,1.068246083,0.362748467,-0.635513085,-0.165258155,0.863640861,0.92196812,1.134652632,-0.693649846,-0.396847792,-1.246845545,-0.25799891,-1.724928501,0.284267322,-0.605716559,1.303382874,0.11,..
Kuwait,Standardised Precipitation-Evapotranspiration Index,1.2,1.65,0.94,-0.092813612,0.018219262,0.457183052,1.088448478,-1.571618911,-0.89066559,-1.255500938,-1.365664785,-0.387843158,-0.335159099,-0.043099982,-0.189511511,-0.372009609,-0.925142678,-1.75584555,-0.965641948,-2.351251808,-0.929081066,-0.792030227,-1.254100691,-1.1590756,-1.558441918,-1.183214992,-1.729365913,-0.816835628,-1.147494985,-0.697967019,-2.63,..
Kyrgyz Republic,Standardised Precipitation-Evapotranspiration Index,0.27,0.89,1.94,0.029504477,-1.486079778,0.426837355,-1.082793227,1.850842204,1.063996435,-0.437510846,-0.805213235,1.5559578,2.058315804,0.785195383,0.443035099,-0.489187454,-0.410374365,-1.275604707,0.678062257,1.24574151,0.371362856,-1.172792787,-0.124262662,-0.764554061,0.48995456,1.845633049,0.31426053,-0.149575762,-0.182085196,0.290763073,-1.68,..
Lao PDR,Standardised Precipitation-Evapotranspiration Index,-0.72,-0.68,-2.29,1.06519506,0.145769033,1.332309104,-0.201579455,-1.163099454,1.585950307,0.624751174,1.764202981,1.940028338,-0.992977846,-0.157919662,0.751992305,0.728037029,0.498473779,1.951715746,-0.84229603,-0.358042589,2.192036165,0.395068327,1.52891773,-1.490144015,-1.490215516,0.646128291,1.688117433,0.658062233,-2.273109652,-1.599833869,-0.27,..
Latin America & Caribbean (IDA & IBRD),Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,Standardised Precipitation-Evapotranspiration Index,0.49,-0.85,0.08,-0.30904672,0.076441906,-1.083080594,0.294564885,1.304851383,-1.259234039,-0.304963888,1.088185715,-2.071943651,-0.452341657,0.3393035,-0.558377873,-1.29669295,0.492997306,0.216337535,0.705799702,1.635911108,-0.674594054,1.640319303,-0.620701579,-0.392376921,-1.397181246,0.406177008,1.783443682,-1.918949639,-0.547485189,-0.649415824,-0.08,..
Lebanon,Standardised Precipitation-Evapotranspiration Index,1.3,1.35,-1.35,1.116418325,-1.493433366,-0.422309036,-0.284704108,-0.978174395,-2.009122695,-0.453986999,-0.493254839,0.10674991,1.283743203,-0.449275036,-0.704441621,-0.898501518,-1.084977924,-1.885064204,-0.669768568,-1.737502709,0.155030775,0.397882796,-0.58095124,-1.090190385,-0.402651366,-0.837197648,-2.005650199,-0.092873431,0.466955634,0.318942779,-1,..
Lesotho,Standardised Precipitation-Evapotranspiration Index,0.88,-2.25,-0.19,-1.319943629,-0.30298124,1.323502857,0.664718126,1.031834304,-0.507153381,0.877611099,1.097561491,-0.418864603,-1.459435698,-0.633047755,-1.333953867,1.374640842,-0.655579496,-0.384483342,0.12338415,0.66019363,0.697950729,-0.846846899,-1.680404572,-0.919364748,-2.360581612,-1.538864146,-1.120226014,-1.866475406,-1.401408022,0.304901695,1.11,..
Liberia,Standardised Precipitation-Evapotranspiration Index,-0.9,-0.8,-1.21,-0.385588401,-0.17590982,0.767737773,-1.780817398,-0.509872971,0.566393061,-0.269009362,0.353115563,0.005238451,0.419047498,0.142098801,-0.186049604,0.592239357,-0.527963966,-0.205436812,-0.152059797,0.969910541,0.639158342,-1.437637479,-0.277163038,0.832824725,-0.944781308,0.523267374,-1.030324418,-0.177001258,-0.257039426,-0.327896066,-0.42,..
Libya,Standardised Precipitation-Evapotranspiration Index,0.13,0.77,-0.82,-0.395939016,-0.687461913,-0.705061939,-0.734102249,-1.406200872,-1.763880836,-0.82825578,-1.789391712,-1.64718683,-1.406548745,-1.341752313,-1.133996745,-1.111610261,-1.559630508,-1.576655523,-1.681872945,-2.283419955,-0.756907315,-1.56312563,-1.577067262,-1.481882321,-0.947005065,-1.902343782,-1.082262108,-1.478853154,-0.938700076,-1.257398306,-1.87,..
Liechtenstein,Standardised Precipitation-Evapotranspiration Index,-0.94,0,0.49,0.2286559,1.287613808,0.020394497,-0.948965698,0.311806844,2.002164894,0.924711691,1.359536129,1.326703793,-2.044715571,-0.797043983,-0.483783839,-0.63545457,0.462339517,-0.070066429,-0.565707082,0.135554811,-0.953463002,0.332581637,0.077330898,-0.495446112,-1.435814394,0.83456763,0.725147084,-1.854598989,0.210433062,-0.765100855,0.42,..
Lithuania,Standardised Precipitation-Evapotranspiration Index,-0.58,-0.93,0.21,-0.306825647,0.045435975,-1.355593283,-0.095658565,1.395371749,-1.179386819,-0.879078616,0.547015795,-1.885258528,-0.825440568,0.175643795,-0.689681845,-1.256293145,0.497861381,-0.340999443,0.347454771,1.698653955,-0.668542309,1.155170682,-0.289925228,-0.794198678,-1.640899008,0.528754503,1.620675869,-1.902087661,-1.41771318,-1.093784773,-0.08,..
Luxembourg,Standardised Precipitation-Evapotranspiration Index,-1.22,-0.4,0.37,-0.117676041,0.459051967,-1.318132955,-0.553314906,0.702878233,0.719561901,0.971468893,1.5749273,1.119600385,-1.72374858,-0.298916875,-0.995041536,-0.479106296,0.637392921,0.093495151,-0.477185951,0.043140242,-1.242252677,0.012927563,-0.198049861,-0.657909272,-1.277602728,0.057128129,-0.798561581,-1.652201292,-1.08693979,-1.483443344,0.48,..
Madagascar,Standardised Precipitation-Evapotranspiration Index,-0.63,0.56,0.84,-0.501085978,0.544818117,0.642792907,0.759207555,1.376655727,-0.490470297,-0.623632506,0.391243929,0.930668316,-0.183436372,0.693757704,-0.134507073,0.206049535,0.116285204,0.426437351,0.404414527,-0.741873374,-0.883135173,-0.668286143,0.178447939,0.237718024,-1.01031077,-1.767302417,-1.14482618,0.150742171,0.303974508,-0.921872999,-1.01,..
Malawi,Standardised Precipitation-Evapotranspiration Index,-0.1,-2.35,-0.75,-1.737572523,-1.221899126,0.176423885,0.734318403,-1.637721131,0.850563436,0.371688605,0.416081496,-0.919776911,-0.856481715,0.308562471,-1.799184936,-0.919778404,-0.153754861,-0.251819877,-0.124245492,-1.275414512,0.328877755,-0.715159322,-0.34907123,-0.697586566,-1.361453993,-0.945933902,0.452726225,0.440221968,1.689108651,-0.445010324,-1.91,..
Malaysia,Standardised Precipitation-Evapotranspiration Index,-1.17,-1.93,-0.61,0.057470164,1.038126884,0.973138272,-1.825946044,-1.390052212,1.755927259,1.264193608,0.077119873,-1.493508584,0.589785784,-0.809264768,-0.806909477,0.646138857,1.151012032,2.158714144,1.655587523,0.512960155,1.775656352,1.007493344,0.509950673,-0.72713965,-1.351129985,-0.680244212,1.177395889,1.063138467,-1.579484785,0.288037283,1.25,..
Maldives,Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mali,Standardised Precipitation-Evapotranspiration Index,0.25,-0.58,-1.25,1.635486164,-0.483689626,-1.261928723,-0.938294053,-0.214618457,1.46067524,-1.286096304,-1.356395214,-2.012356495,0.311337646,-0.914341811,-0.740619927,-0.894837684,-1.146425312,-0.118670882,-0.624078043,0.705392042,-1.688831022,0.706071847,-0.518153597,-0.56703295,-0.5149738,-0.720019679,-1.226086741,-0.020885473,-0.145643251,0.062875187,-1.37,..
Malta,Standardised Precipitation-Evapotranspiration Index,0.69,0.09,-0.72,-1.116234843,0.557872656,0.943413789,-0.120945124,-1.430777428,-1.437762682,-1.42498349,-1.868690919,-0.883630442,0.351936429,-0.685225096,-0.269393012,-0.896178333,-0.423473354,-1.03899503,0.693711073,-0.531982708,-0.561115485,-1.420041087,-0.974649554,-0.956770049,-0.466061965,-1.779453477,-1.2473538,-0.341448997,-0.711774107,-1.560207979,-0.75,..
Marshall Islands,Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Standardised Precipitation-Evapotranspiration Index,-0.93,-0.62,-0.28,0.411860963,-0.509818511,-1.386469779,-1.173229052,-1.071142681,0.528400534,-0.495147336,-1.50325475,-1.553432707,-0.227066248,-1.018678598,-0.936188041,-1.533122659,-1.280752281,-0.429932365,-0.526665392,-0.476860813,-1.588597344,-0.02800783,-1.024262447,-1.2129689,-0.752187912,-1.5177808,-1.739404081,-0.389949387,-0.979950347,-1.020479906,-1.46,..
Mauritius,Standardised Precipitation-Evapotranspiration Index,-0.78,-2.12,1.99,-0.73445145,0.03606429,-2.23556601,-0.837580652,0.754623305,-2.841465438,-1.484089501,-1.658126095,-0.219611701,-0.011407373,-0.204637776,1.188155723,0.339501213,-0.343583424,-0.044333631,-0.033332356,0.063113327,-0.276162202,-1.704595764,-0.489635709,-1.342811535,0.775057222,-1.560776261,-1.063328445,1.916582452,-0.334524331,-1.920569991,-0.86,..
Mexico,Standardised Precipitation-Evapotranspiration Index,0.08,0.72,0.06,-1.618948455,-0.482287181,-1.157994442,-0.398553151,-0.393461261,0.191585509,-0.53638299,-0.784189786,-0.449846423,0.3345475,1.355881275,-0.515572882,0.433243268,0.423928376,0.356647505,-1.503148587,0.820977802,-1.894043742,-1.075833379,1.817380437,1.067537968,0.18915781,0.308723846,-0.325175905,0.085575362,-1.033667605,-1.883790549,0.46,..
"Micronesia, Fed. Sts.",Standardised Precipitation-Evapotranspiration Index,1.88,-1.77,0.7,-1.361108081,-1.432586612,-1.162841239,-1.348847756,-2.406289469,0.160186672,0.308711311,-0.779454437,-0.225134557,-0.036592448,-0.216808526,0.030402647,-0.88871613,-0.222256469,-2.037004006,-2.52174994,-1.777076234,-0.094194366,-1.109153774,-2.178191309,-0.358352356,1.690895569,-0.44699239,0.44395715,1.133543028,0.947519841,0.458835506,1.59,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,Standardised Precipitation-Evapotranspiration Index,1.28,-0.47,0.58,-1.429817213,0.943798543,0.754495919,1.603247642,0.495035727,-0.320168186,-1.264069442,0.2975711,-0.262670644,-1.288207434,0.643078425,0.69032824,-0.093321056,-1.660889226,-0.502077338,-1.523224501,1.307455802,-1.628837625,-1.006206272,0.04113398,0.163207476,-1.672109978,-0.232960085,-0.539455774,-0.682126283,-2.030105959,-1.724250673,0.83,..
Monaco,Standardised Precipitation-Evapotranspiration Index,-0.4,0.17,-0.12,0.64457083,0.216220884,0.860055972,-0.91049543,-1.106546734,0.026451352,0.48574695,-1.688636507,1.189589288,-1.723099977,-1.347495722,-1.182773308,-1.521381745,-2.18107266,0.995844837,-0.741627402,0.292771979,-1.013876467,-0.816318785,0.051303157,0.153896964,-1.467037149,-1.13779474,-1.975938693,-0.291009374,-0.420318506,-0.932991511,-1.14,..
Mongolia,Standardised Precipitation-Evapotranspiration Index,0.61,-0.07,3.3,1.65496364,-0.594824788,-0.492659787,-1.201539172,0.594329165,-1.183953528,-1.476654707,-1.607196426,-1.690963172,1.163163162,-1.924581573,-1.509398929,-1.513821067,-2.150570347,-1.516677639,-1.754645596,-0.654901524,-1.38146818,0.236418326,-0.021424589,-1.574710906,-1.816763904,-0.394586398,-2.339072515,-1.175598769,-1.657126959,-0.807137632,-0.01,..
Montenegro,Standardised Precipitation-Evapotranspiration Index,0.3,-1.31,-1.2,-1.692603008,0.954403885,1.515200544,-1.003280884,-0.156217619,0.983100927,-1.726908079,-0.303164914,-0.128774109,-1.717619123,1.169224132,1.206985363,-0.726908873,-0.486601308,-0.4642818,0.931556515,2.134828879,-2.282661646,-1.202909266,0.752390471,1.613512446,-0.957749709,0.482389659,-1.338564721,-0.986044046,0.493270701,-0.992216915,0.02,..
Morocco,Standardised Precipitation-Evapotranspiration Index,0.03,-0.77,-0.1,-1.363148261,-0.944469711,2.300097254,-0.469827147,-1.555373573,-0.823889878,-1.452022584,-1.731661218,-0.495476689,-0.412850846,-1.055237616,-1.729267563,-0.740820212,-1.518954227,-0.175271986,-0.483836878,0.989760405,-0.414624138,-1.007185884,-1.444691619,-1.10242568,-1.839004811,-1.386322249,-2.191101796,0.97081893,-1.756800299,-1.63467541,-1.62,..
Mozambique,Standardised Precipitation-Evapotranspiration Index,-0.18,-2.71,-0.02,-1.48107661,-1.360723783,0.534213505,1.344324561,-0.486564954,1.295989284,1.736943167,1.237087947,-1.422246372,-0.803445968,0.667130646,-1.831076041,-0.729546525,-0.237274067,-0.482519682,-1.03011305,-0.935231738,-0.198588484,-0.726724486,-0.166900312,-0.345001586,-1.335824514,-1.431412492,1.138333573,0.15299705,0.912232537,-1.146191427,-1.39,..
