Country Name,Series Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Georgia,CO2 emissions (metric tons per capita),5.27,4.12,3.28,2.159573175,1.755647933,1.416679969,1.26873572,1.175973647,1.087801574,1.17062709,0.875902663,0.743594029,0.79894001,0.858876491,1.087286023,1.211566904,1.45760873,1.257337696,1.474484056,1.405473639,1.73616463,1.929000551,2.158342273,2.326710605,2.523141909,2.632753008,2.657481054,2.609706729,2.835791247,2.754709196,..,..
Germany,CO2 emissions (metric tons per capita),11.65,11.07,10.93,10.75533973,10.70862232,11.0399715,10.63751979,10.54580477,10.1533792,10.09936589,10.29361229,10.10301134,10.13876361,9.95044613,9.729463121,9.886479572,9.527623267,9.617457887,8.971731407,9.453388627,9.299002904,9.451289047,9.624229367,9.088527768,9.087344804,9.072972388,8.858344511,8.537042688,7.927187624,7.255221028,..,..
Ghana,CO2 emissions (metric tons per capita),0.14,0.16,0.16,0.171515766,0.183021834,0.195579147,0.197631904,0.291025766,0.303861166,0.252048585,0.269969821,0.321750936,0.299623815,0.270931007,0.282015969,0.33846625,0.356078194,0.32853269,0.374871333,0.407560433,0.41398979,0.481647749,0.507544075,0.476674078,0.499047465,0.495467106,0.504359553,0.547526837,0.577086015,0.608419349,..,..
Greece,CO2 emissions (metric tons per capita),7.35,7.52,7.47,7.584076054,7.842577172,7.800476963,7.856642447,8.127151425,8.12097682,8.741650786,8.893999815,8.860393054,9.170567172,9.113949332,9.278637163,9.137884944,9.441114623,9.063643358,8.529760961,7.874814737,7.613504634,7.250812154,6.610378952,6.385059031,6.285087825,6.20348737,6.210831583,6.058130519,5.595284353,4.767184937,..,..
Grenada,CO2 emissions (metric tons per capita),1.21,1.24,1.26,1.34673932,1.43835023,1.654172722,1.739906736,1.867765944,1.922662494,1.848284334,1.918749479,1.941810265,2.049887954,1.983114258,2.077751654,2.141916739,2.269231465,2.358065214,2.358566883,2.451920492,2.322468973,2.470405675,2.794152634,2.221112396,2.377132094,2.409450187,2.490514389,2.768581826,2.984971676,2.789214464,..,..
Guatemala,CO2 emissions (metric tons per capita),0.44,0.51,0.52,0.542169742,0.617579993,0.58600508,0.604756748,0.745595824,0.719471696,0.807285807,0.822094835,0.856893348,0.843743678,0.841731992,0.883093492,0.864046039,0.911380277,0.808909885,0.836010496,0.791552507,0.796024858,0.807421141,0.847859509,0.892663275,1.030313348,1.072724658,0.99775118,1.073016621,1.111904762,0.971647417,..,..
Guinea,CO2 emissions (metric tons per capita),0.15,0.15,0.15,0.152741138,0.153774885,0.158351925,0.162632685,0.168597091,0.173488041,0.177355534,0.183665966,0.187974129,0.192530962,0.195625466,0.198532443,0.201394509,0.204765314,0.20333634,0.209404336,0.240744449,0.246011705,0.226047859,0.192997186,0.193995881,0.214352426,0.232460285,0.268181128,0.293983978,0.346545964,0.339379096,..,..
Guinea-Bissau,CO2 emissions (metric tons per capita),0.17,0.17,0.17,0.168127095,0.165186093,0.154783194,0.169277033,0.145182248,0.158320154,0.119053308,0.117500335,0.119133767,0.147936846,0.152197415,0.151637431,0.15311209,0.158443982,0.150263364,0.153697284,0.153861181,0.151423191,0.148962981,0.145874964,0.151396628,0.157798369,0.16649444,0.163339499,0.165334144,0.165320253,0.163416954,..,..
Guyana,CO2 emissions (metric tons per capita),1.53,1.44,1.44,1.869620096,2.018228137,2.077509513,2.259378546,2.288674753,2.270554087,2.170803523,2.150228195,2.123873178,2.120033914,2.19262924,1.947132002,1.756073395,2.120864994,2.125215013,2.163559342,2.348062611,2.454724433,2.681002508,2.63405958,2.735758768,2.741146655,3.246161342,3.219086013,3.268372674,3.461707515,3.428563644,..,..
Haiti,CO2 emissions (metric tons per capita),0.14,0.13,0.1,0.025472484,0.119311671,0.137293827,0.162229648,0.163706147,0.169506788,0.177438662,0.189275724,0.212276511,0.206657327,0.187065185,0.188141335,0.186490364,0.218215663,0.212920797,0.205519723,0.250752451,0.2720692,0.23986047,0.259319715,0.291243763,0.311732829,0.315284033,0.307479723,0.300094086,0.298720514,0.285404072,..,..
Honduras,CO2 emissions (metric tons per capita),0.48,0.52,0.53,0.582892802,0.673997328,0.661353391,0.664865451,0.750509549,0.741383866,0.75818974,0.85825777,0.877348855,0.944795443,1.035457763,0.932504541,1.041488177,1.089511178,1.071701312,0.985714232,0.94751561,1.108870437,1.145761666,1.089514806,1.090584459,1.140830578,1.104364677,0.977979351,0.924844422,1.025419985,0.8730943,..,..
Hungary,CO2 emissions (metric tons per capita),6.22,5.59,5.64,5.586610921,5.560218279,5.669047693,5.538134934,5.586412989,5.65668672,5.350451,5.524415229,5.473180971,5.74427181,5.575243496,5.543852449,5.506450463,5.355168868,5.281251955,4.773098931,4.788038988,4.704029703,4.377582189,4.128805658,4.131500356,4.427963345,4.53376135,5.083894363,5.068824815,4.87495183,4.629509849,..,..
IBRD only,CO2 emissions (metric tons per capita),2.57,2.53,2.51,2.456626376,2.534723914,2.523466644,2.521346232,2.508880328,2.474259521,2.538252302,2.585646565,2.651839335,2.840925533,3.03863973,3.22263985,3.407250685,3.579727057,3.649794102,3.704632771,3.942412303,4.166730308,4.246675532,4.31898671,4.326620465,4.240735019,4.216633514,4.281645751,4.412415838,4.428884316,4.294110314,..,..
Iceland,CO2 emissions (metric tons per capita),7.42,7.45,7.52,7.85892843,7.481792214,8.429100537,7.94447641,7.857703241,7.626297403,7.913941786,7.591343589,7.803793088,7.689977584,7.908920342,7.620461423,7.610227071,7.648363429,6.87628775,6.618545113,6.159973085,5.919332694,5.799211764,6.27555874,6.254085392,6.219488234,4.868247282,4.866045428,4.817688768,4.543450104,3.947465365,..,..
IDA & IBRD total,CO2 emissions (metric tons per capita),2.15,2.11,2.09,2.03516997,2.093058008,2.083744367,2.077380791,2.064585898,2.034018555,2.081213496,2.114391823,2.158659982,2.299598144,2.448433063,2.584848412,2.720804362,2.845664634,2.891142018,2.920997943,3.096547876,3.258810432,3.307326559,3.354929188,3.35549147,3.283121971,3.263478651,3.308364649,3.396061265,3.3979526,3.279554887,..,..
IDA blend,CO2 emissions (metric tons per capita),0.99,0.99,0.97,0.900938582,0.890284196,0.922081625,0.906240319,0.905037161,0.910632111,0.92725351,0.923259423,0.886181695,0.866580921,0.879612059,0.85888726,0.859162513,0.840903591,0.832805728,0.781782015,0.805768457,0.807087247,0.767435263,0.782792314,0.788879672,0.774783699,0.805331277,0.824097611,0.804812676,0.805101102,0.767244562,..,..
IDA only,CO2 emissions (metric tons per capita),0.23,0.22,0.2,0.202348456,0.210177243,0.220375739,0.224389348,0.232161322,0.232707653,0.233804453,0.240682409,0.24531249,0.255771591,0.261882799,0.279964593,0.288308775,0.302736803,0.305816584,0.307339737,0.318069138,0.326743726,0.325895359,0.319922178,0.330926416,0.336157202,0.359463366,0.381933144,0.397251464,0.399883049,0.373721171,..,..
IDA total,CO2 emissions (metric tons per capita),0.49,0.49,0.47,0.443565664,0.445206776,0.46313275,0.460556119,0.465517777,0.46806592,0.47494632,0.478537239,0.468789554,0.468872859,0.47768698,0.482448653,0.488151701,0.491485571,0.491081642,0.474507228,0.49027001,0.496570826,0.482069346,0.483722318,0.492964499,0.491253639,0.516866322,0.537757833,0.540630353,0.542130496,0.511581897,..,..
India,CO2 emissions (metric tons per capita),0.69,0.69,0.71,0.728781774,0.768359469,0.790126795,0.819979097,0.820946861,0.86813984,0.886509355,0.884626181,0.897825218,0.90595288,0.955699834,0.984229414,1.036087537,1.122670715,1.17919239,1.276906971,1.334947818,1.392887125,1.49329794,1.522136503,1.636168802,1.624987493,1.63343712,1.69807806,1.788207683,1.745067317,1.569092068,..,..
Indonesia,CO2 emissions (metric tons per capita),0.87,0.9,0.96,1.013143842,1.119020332,1.164921432,1.264461788,1.252009348,1.312097536,1.298771614,1.378630271,1.376176645,1.483586116,1.49712814,1.481984037,1.557873163,1.602770836,1.566210378,1.607937896,1.687079258,1.907246719,1.906585327,1.752573291,1.872083472,1.868045084,1.828906104,1.927818002,2.104107115,2.221336471,2.049368756,..,..
"Iran, Islamic Rep.",CO2 emissions (metric tons per capita),3.65,3.82,3.86,4.335086275,4.36487461,4.44984598,4.594598731,4.510198945,4.940919369,5.125911982,5.249190146,5.438444899,5.667890662,5.944809289,6.276004405,6.597097394,6.891750009,6.926488956,7.092761271,6.989992436,7.042939009,7.044450223,7.258662926,7.427495838,7.25232785,7.244960723,7.367421083,7.401863894,7.182534902,7.028466724,..,..
Iraq,CO2 emissions (metric tons per capita),2.56,3.68,4.66,5.070356434,4.805026059,4.598824416,5.361968811,4.010771705,3.076357199,3.587876641,3.871494541,3.505454143,3.032464055,3.194890484,2.996675379,2.89895887,2.699745034,3.042221203,3.134102548,3.496505726,3.514763525,3.833157202,3.94262353,3.667460564,3.545468668,3.724525325,3.977298625,4.176125521,4.386454892,3.882352341,..,..
Ireland,CO2 emissions (metric tons per capita),8.9,8.85,8.85,9.140716346,9.268405009,9.572812171,9.79064393,10.34800587,10.64595958,11.17780685,11.59143385,11.17253106,11.03129447,10.97904754,11.21429433,11.05938776,10.59454751,10.22627242,8.948168564,8.847879074,7.966687947,8.046360359,7.718343463,7.633852469,7.887609351,8.19065232,7.815542176,7.650761879,7.19632606,6.695217042,..,..
Israel,CO2 emissions (metric tons per capita),6.98,7.19,7.7,8.031339137,8.435581605,8.561858749,8.733276217,8.625808072,8.650383673,9.063014788,9.000232955,9.296894977,9.406326143,9.275943604,8.803971083,9.120178063,9.275344355,9.127079685,8.780551993,9.250262343,8.99106338,9.615473105,8.313480985,7.877332425,7.913354256,7.633161713,7.563873618,6.91499302,6.935752154,6.345216004,..,..
Italy,CO2 emissions (metric tons per capita),7.12,7.08,6.98,6.901161788,7.325536211,7.248530833,7.303824626,7.492472245,7.607846446,7.662108329,7.662241704,7.767988565,8.052340953,8.169110772,8.146103297,7.990678265,7.818251224,7.515210683,6.667014914,6.774930082,6.608500354,6.259169211,5.744470804,5.429279866,5.609568583,5.545097953,5.486349079,5.401354092,5.311030987,4.732372771,..,..
Jamaica,CO2 emissions (metric tons per capita),3.08,3.36,3.4,3.387496869,3.472910236,3.584009748,3.612578144,3.786809229,3.856096718,3.861990792,3.84327407,3.882264903,3.988898688,3.956253684,3.931313931,4.46499181,4.432714275,3.531433959,2.882358207,2.721344351,2.727555285,2.510072391,2.659171092,2.574068035,2.529389474,2.686736076,2.565911064,3.045639919,2.973253365,2.061511146,..,..
Japan,CO2 emissions (metric tons per capita),8.91,8.96,8.87,9.272836281,9.33264314,9.420124526,9.30217362,8.942092563,9.231189045,9.3377238,9.220202282,9.468870493,9.504764403,9.449563638,9.512764042,9.331294289,9.593603175,9.04895325,8.609230985,9.036009995,9.495009896,9.827855738,9.944495272,9.564305918,9.268049646,9.166714407,9.063691208,8.76197885,8.478400575,8.03149587,..,..
Jordan,CO2 emissions (metric tons per capita),2.5,2.89,2.81,2.848748829,2.862757823,2.823054419,2.848352798,2.830208408,2.772852323,3.019912028,2.955303376,3.004505289,3.014684522,3.158909777,3.29525057,3.137674797,3.089145857,2.862572759,2.893547285,2.767806083,2.774749132,3.179503915,2.978512124,2.906499418,2.651631073,2.471426443,2.542625109,2.361812014,2.169053263,1.930387471,..,..
Kazakhstan,CO2 emissions (metric tons per capita),14.26,14.65,12.69,11.68580005,10.4741193,9.344212214,8.242764512,8.680996064,7.935447196,7.751190286,7.540240955,8.371344698,9.280414901,9.97022175,10.59721694,11.50661748,12.20334554,14.73458324,12.85313354,13.64285752,14.38270662,14.13368207,14.81020536,11.74550699,10.5650196,11.02592629,11.52147196,11.4561785,10.65054344,10.876472,..,..
Kenya,CO2 emissions (metric tons per capita),0.25,0.25,0.24,0.236182438,0.247021333,0.263244019,0.241899371,0.256548926,0.259388362,0.281637926,0.249206415,0.234901781,0.20316637,0.220741496,0.243252941,0.264616244,0.259459708,0.265561567,0.307466988,0.32271304,0.3265763,0.295780404,0.319820545,0.362637954,0.384176392,0.401126414,0.408498223,0.383489533,0.380484851,0.372420392,..,..
Kiribati,CO2 emissions (metric tons per capita),0.32,0.32,0.37,0.341160445,0.370534505,0.418769592,0.390982447,0.36657833,0.368431926,0.400618419,0.384125754,0.473640857,0.493761614,0.528698548,0.630387107,0.68288391,0.570208097,0.614073804,0.55040529,0.499521637,0.489846087,0.51387553,0.560445545,0.521131401,0.519625048,0.478569861,0.60444814,0.599587169,0.593926776,0.451232762,..,..
"Korea, Dem. People's Rep.",CO2 emissions (metric tons per capita),5.27,4.58,4.14,3.733709625,3.451464588,2.998832185,2.857443891,2.613235217,2.834987524,3.034867453,3.123408852,2.973524903,3.019387822,3.06427024,3.183998251,3.218702827,2.66301956,2.940949866,2.221085401,2.068646348,1.478169027,1.526408662,1.090789532,1.22678789,0.981472394,1.094534329,2.102665267,1.932860895,2.133389089,2.006296833,..,..
"Korea, Rep.",CO2 emissions (metric tons per capita),6.35,6.79,7.41,7.936041185,8.546915861,9.005890673,9.392904753,7.919526779,8.620916931,9.514045353,9.640540826,9.675782441,9.686601174,10.10574342,9.982494185,10.07162061,10.34626459,10.49694353,10.68064538,11.60782984,11.98480362,11.95852705,11.89003693,11.58871562,11.91468649,12.0162046,12.19149342,12.21645617,11.82528359,10.99002958,..,..
Kuwait,CO2 emissions (metric tons per capita),5.79,14.1,18.39,22.03344106,21.55719284,20.59163841,20.86863275,22.84528239,24.0741462,25.49648055,26.48680035,26.98752509,27.54705123,28.70125897,31.2549513,30.63263379,28.15098926,28.60620777,27.77844552,27.42623087,26.58667256,25.56587154,24.90526945,23.34394289,23.21553841,22.82068162,21.75268099,21.42980885,21.12942888,20.97802247,..,..
Kyrgyz Republic,CO2 emissions (metric tons per capita),4.58,3.05,2.23,1.44947951,1.00742163,1.244609953,1.209325144,1.262797454,0.988488194,0.947929124,0.801221741,0.994869662,1.106357177,1.088778155,1.027962438,1.027580819,1.228668748,1.399112457,1.249544729,1.169623375,1.386510299,1.795092635,1.636620133,1.667584401,1.699758081,1.566813023,1.496663229,1.754602946,1.520042378,1.349880385,..,..
Lao PDR,CO2 emissions (metric tons per capita),0.12,0.13,0.13,0.132728477,0.136923506,0.154877372,0.160397403,0.162411381,0.164415472,0.166274121,0.180714163,0.197024037,0.202079873,0.20949297,0.2142048,0.27548967,0.286365987,0.333096491,0.406543663,0.454217222,0.473501499,0.501903826,0.629338633,0.648125992,1.304963726,2.27278188,2.7150329,2.758652618,2.648779242,2.610605574,..,..
Latin America & Caribbean (IDA & IBRD),CO2 emissions (metric tons per capita),2.04,2.05,2.08,2.135488703,2.147915686,2.253329339,2.356200515,2.415784684,2.362808414,2.406866361,2.383883665,2.362736697,2.372235969,2.449465554,2.500191334,2.545915383,2.598289083,2.647403096,2.546023544,2.694053783,2.776450645,2.868357214,2.912140825,2.900697097,2.850771677,2.760202953,2.696160959,2.586113924,2.547941055,2.23997134,..,..
Latvia,CO2 emissions (metric tons per capita),6.49,5.35,4.59,4.055750251,3.620369118,3.666498184,3.505598987,3.374454724,3.1578987,2.926894891,3.147909651,3.182532217,3.318771567,3.365483611,3.446044062,3.696384306,3.877518094,3.722876084,3.438486526,4.06096622,3.834182401,3.721491074,3.702785436,3.65250564,3.699519653,3.646422599,3.664156174,4.039697505,3.954965509,3.645612168,..,..
Lebanon,CO2 emissions (metric tons per capita),1.92,1.87,2.7,2.898453108,3.359199744,3.500462603,3.925489332,3.887660265,4.003264652,3.620136095,3.837168253,3.771969287,3.84816467,3.887413658,3.699105693,3.416803897,3.104713799,3.785717737,4.387307861,4.1386844,4.155223096,4.482669314,4.047141815,3.962665768,4.174110374,4.389504449,4.735437316,4.579003192,4.645105421,3.765941977,..,..
Lesotho,CO2 emissions (metric tons per capita),0.79,0.8,0.81,0.821753513,0.827441521,0.833545425,0.842349343,0.853632719,0.861107589,0.872043846,0.885022538,0.902801904,0.919418516,0.9496588,0.973592425,0.988656923,1.003088158,1.02077709,1.060991487,1.081427135,1.432565594,1.435148455,1.072937373,1.129278603,1.018810602,0.998018233,1.11366597,1.042588786,1.041049513,1.034070797,..,..
Liberia,CO2 emissions (metric tons per capita),0.19,0.19,0.2,0.194808384,0.194654433,0.195271311,0.188456309,0.183682481,0.141679224,0.145421102,0.148663268,0.143389744,0.152614879,0.17696836,0.202301413,0.196846728,0.174723702,0.141366024,0.135388336,0.179792998,0.200934431,0.21590229,0.202497003,0.264027748,0.26780094,0.29394559,0.261583753,0.227838711,0.227252856,0.22905301,..,..
Libya,CO2 emissions (metric tons per capita),6.34,5.68,6.46,8.015658113,8.863499403,9.110912254,8.333249418,8.151101483,8.283419937,8.430673507,8.22721503,8.277542884,8.707605334,8.448944366,9.046923959,8.85092516,8.091812764,8.544061917,8.859240113,9.166062748,6.543445007,9.437126497,9.479909045,9.224642195,7.858637847,7.342260988,7.73065411,7.898914522,7.86828375,6.31149492,..,..
Liechtenstein,CO2 emissions (metric tons per capita),7.06,6.99,7.15,6.600298326,6.635092735,6.636817807,6.992075147,7.238812461,7.031637659,6.642977424,6.467164247,6.529894729,6.730083512,6.659239702,6.588965614,6.596478009,5.694343061,6.188815916,5.746031923,5.297608101,4.868417961,5.055663229,5.20616718,4.329337683,4.261316317,3.972803479,4.103297956,3.737656304,3.864474133,3.650191332,..,..
Lithuania,CO2 emissions (metric tons per capita),9.26,5.4,4.28,4.052123734,3.787658765,3.95372851,3.894703895,4.143485068,3.475134199,3.004941226,3.214083827,3.259651932,3.289018869,3.52820118,3.861276715,3.981670438,4.088021703,4.08550852,3.69662046,4.06905151,3.911872568,3.989710749,3.826458421,3.698319484,3.801781383,3.893581712,3.947810468,4.133264756,4.174823351,4.16094826,..,..
Luxembourg,CO2 emissions (metric tons per capita),30.37,29.16,29.3,26.83030341,21.19278067,21.09191864,19.65001788,17.81375088,18.39897787,19.61196424,20.6522847,22.00549112,22.67697009,25.45279909,25.61043774,24.79111877,23.15533768,22.55704492,20.97882009,21.75566571,21.04150309,20.1489417,18.72294611,17.3339397,16.03464863,15.19877529,15.1030627,15.33152397,15.3230398,12.45695323,..,..
Madagascar,CO2 emissions (metric tons per capita),0.08,0.08,0.08,0.089109253,0.097628151,0.090160985,0.094685986,0.105035946,0.104348575,0.100144475,0.097988961,0.063927952,0.08595687,0.088438473,0.08923101,0.082970835,0.084804142,0.085086676,0.078256745,0.08428848,0.096129224,0.116856569,0.121539456,0.121570735,0.129179946,0.121905205,0.129944426,0.120199269,0.139183631,0.09482255,..,..
Malawi,CO2 emissions (metric tons per capita),0.08,0.08,0.09,0.089280813,0.089582219,0.089506336,0.087330709,0.083059418,0.084422207,0.077344864,0.073085117,0.072381158,0.07334356,0.071881362,0.06653621,0.065305215,0.068294533,0.072257217,0.072013425,0.066398844,0.070264556,0.068519986,0.071423286,0.062906333,0.063768368,0.069688358,0.077307208,0.086862746,0.086393431,0.08395666,..,..
Malaysia,CO2 emissions (metric tons per capita),3.55,3.57,3.78,4.023083033,4.24532499,4.73114093,4.959724855,4.824329419,5.101492806,5.414354591,5.502666818,5.658252469,5.835183242,6.249808962,6.462801561,6.572545162,7.017633534,7.343422805,6.452413598,6.974754409,6.940574354,6.925023441,7.393270391,7.696883813,7.563504237,7.287565133,6.957181875,7.336502753,7.3228958,7.233475869,..,..
Maldives,CO2 emissions (metric tons per capita),0.69,0.94,0.83,0.815717919,1.018511664,1.073387536,1.26369501,1.140351199,1.549680619,1.63889667,1.67836606,2.106880281,1.782516164,2.299502676,2.045824645,2.518711108,2.498158587,2.589761133,2.631828297,2.669127919,2.710383918,2.959014317,2.820756368,3.276461074,3.128080083,3.306730309,3.373650136,3.754182528,4.099595884,2.895733672,..,..
Mali,CO2 emissions (metric tons per capita),0.05,0.05,0.05,0.056829461,0.060085819,0.064116765,0.069975142,0.087549211,0.08897863,0.094625189,0.100477176,0.101195877,0.100851757,0.110758258,0.110853027,0.113058205,0.127087328,0.134972855,0.125936645,0.135087692,0.142491531,0.148062459,0.161149029,0.176157212,0.179841663,0.177611832,0.183202846,0.189213107,0.186886478,0.191154617,..,..
Malta,CO2 emissions (metric tons per capita),6.08,5.9,7.56,6.688954287,6.302809345,6.118108474,6.451562341,6.162938277,6.216039094,5.458269566,6.33313657,5.855003801,6.543195629,6.474475911,6.503662396,6.539717943,6.676763604,6.654713603,6.084945342,6.240169068,6.18135432,6.465283267,5.582495704,5.435763044,3.730358831,2.975324804,3.256648384,3.208287611,3.291447713,3.124599895,..,..
Marshall Islands,CO2 emissions (metric tons per capita),0,1.73,1.8,1.856975184,1.920606638,1.916965659,1.894070119,1.920872136,1.902314649,2.027373486,2.081255012,2.257656782,2.207633765,2.303489023,2.290679305,2.404216033,2.540597675,2.561983471,2.639420212,2.70540312,2.718323155,2.703280888,2.807758332,2.893806731,2.99795082,3.070699449,3.208751531,3.336645688,3.460813052,2.57575048,..,..
Mauritania,CO2 emissions (metric tons per capita),0.43,0.43,0.42,0.421657878,0.432955294,0.450388179,0.435821916,0.399369446,0.436401177,0.428056344,0.440054354,0.463621741,0.465231477,0.492738083,0.492674696,0.484261662,0.555081555,0.564545441,0.607316663,0.611536834,0.623185208,0.65083666,0.562673024,0.658565878,0.747990587,0.632350599,0.809457085,0.856701213,0.856098921,0.836302271,..,..
Mauritius,CO2 emissions (metric tons per capita),1.17,1.22,1.34,1.360655473,1.382235578,1.423373627,1.414458444,1.543922421,1.87055367,2.04899766,2.144635861,2.168814922,2.265261215,2.268872394,2.411390478,2.677642391,2.738881763,2.786545682,2.744284444,2.928502879,2.905611927,2.966042988,3.032741374,3.131442236,3.136404992,3.193281567,3.30021575,3.26641524,3.296800515,2.938514108,..,..
Mexico,CO2 emissions (metric tons per capita),3.41,3.39,3.43,3.657939817,3.376995482,3.490423676,3.642565448,3.820470458,3.657269364,3.844602056,3.784555543,3.801180014,3.929870226,3.966717248,4.084502948,4.179836613,4.202470141,4.163543053,4.003335865,4.073698583,4.15124049,4.164198444,4.019969044,3.858938529,3.89546227,3.896845279,3.845204869,3.571366675,3.59270107,3.021563552,..,..
"Micronesia, Fed. Sts.",CO2 emissions (metric tons per capita),0,1.34,1.4,1.459546184,1.676494602,1.726131334,1.81235426,1.921402085,1.784563037,1.671664703,1.54763494,1.40776181,1.500645678,1.337502792,1.096829785,1.090951783,1.234073535,1.074943086,1.409820577,0.978240655,1.107727163,1.227175827,1.280972244,1.300786007,1.332830494,1.348613339,1.339958532,1.344748838,1.343827642,0.969201919,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",CO2 emissions (metric tons per capita),1.65,1.73,1.81,1.905559224,1.931859704,1.938133545,1.995432341,1.909825672,1.945559843,1.983696595,2.030749226,2.031985554,2.048206295,2.139245831,2.241445667,2.308384333,2.363809467,2.386609302,2.42217284,2.407389247,2.377003778,2.429309463,2.435130756,2.456309868,2.414938004,2.428299206,2.50005221,2.48167679,2.419359324,2.273802937,..,..
Moldova,CO2 emissions (metric tons per capita),8.25,6.82,5.85,4.765559561,4.111302993,3.529577819,3.262620074,2.946654552,2.508818947,2.294140737,2.404892166,2.467004536,2.674774507,2.685027018,2.829921235,2.768202482,2.831716533,2.840876412,2.6658053,2.897999339,2.916944425,2.844887502,2.511402112,2.698635146,2.828160162,2.904908914,2.926840954,3.160420552,3.348667379,3.267846368,..,..
Monaco,CO2 emissions (metric tons per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,CO2 emissions (metric tons per capita),6.82,5.93,5.47,4.715384844,4.618302924,3.846091205,3.717220465,3.678744682,3.651787393,3.766978088,3.710224916,3.921745248,3.754337048,3.811686437,4.359769548,4.837704428,5.004708188,4.908593785,5.067969968,5.225657283,5.645229886,6.036366454,6.341517849,6.115865308,5.715684616,5.883343218,6.216581764,6.715844983,7.083603531,6.367117856,..,..
Montenegro,CO2 emissions (metric tons per capita),2.23,2.44,2.12,2.055405879,2.169871181,2.541712952,2.739527723,2.892363822,1.999762555,2.513998501,2.744975987,2.896307608,3.085571079,3.328063427,3.263759216,3.543433194,3.4071849,4.365373301,2.82632534,4.171913443,4.087886579,3.752063828,3.64174003,3.556587318,3.776668892,3.439177553,3.621509884,3.991296824,4.150119744,4.033259388,..,..
Morocco,CO2 emissions (metric tons per capita),0.93,0.99,1,1.065831688,1.090622074,1.062540522,1.098865604,1.109079371,1.148838419,1.156668784,1.258839126,1.283300835,1.259699612,1.369110785,1.435525835,1.46211497,1.485932937,1.538600895,1.5224638,1.593909955,1.699152312,1.741135673,1.704635708,1.715891755,1.744198411,1.721414879,1.777752162,1.793708998,1.960357349,1.823724051,..,..
Mozambique,CO2 emissions (metric tons per capita),0.07,0.08,0.09,0.072960671,0.073471244,0.070439376,0.075968222,0.071605927,0.069568332,0.078705312,0.076142013,0.082860639,0.098213353,0.096268643,0.084173173,0.089526734,0.104788531,0.102603066,0.11139373,0.116551703,0.139299529,0.149594175,0.165677968,0.187033161,0.206357854,0.264980509,0.254285311,0.236920099,0.251977789,0.225622739,..,..
Myanmar,CO2 emissions (metric tons per capita),0.1,0.1,0.12,0.134285597,0.162810585,0.169380691,0.165822451,0.178793371,0.195165086,0.208441702,0.182468695,0.18041794,0.224710328,0.218153131,0.228850636,0.210481774,0.218295909,0.164155194,0.151480281,0.165862366,0.175899062,0.240060456,0.270429391,0.336113867,0.372565115,0.424517031,0.626207512,0.627187502,0.645792925,0.638944214,..,..
Namibia,CO2 emissions (metric tons per capita),0.79,0.83,0.94,1.051337014,1.106873802,1.1686389,1.16826026,1.164395223,1.114070958,1.067991754,1.324521499,1.12784859,1.183229516,1.223789727,1.284207829,1.250722932,1.261716041,1.431274963,1.444165142,1.470984842,1.539282262,1.598156247,1.670315932,1.70063305,1.742534642,1.70218837,1.68498113,1.660363625,1.628488878,1.448568985,..,..
Nauru,CO2 emissions (metric tons per capita),12.85,12.03,11.33,10.98944461,10.66404329,10.02651478,10.04216927,9.756815062,9.16854815,8.654602675,7.956564659,7.736560206,6.829704742,6.361829026,6.219524331,4.395056807,4.141716567,4.226196423,4.033546326,4.251717614,3.971083383,4.100516217,4.49748027,4.710482219,4.97535147,4.726457399,4.945249029,4.705062299,4.608613101,3.555784592,..,..
Nepal,CO2 emissions (metric tons per capita),0.06,0.06,0.07,0.080327003,0.085217469,0.086145101,0.094376429,0.097789911,0.129478725,0.131220289,0.138879825,0.110020218,0.117631222,0.107992357,0.121195959,0.098477626,0.100550639,0.110963168,0.142891657,0.169735504,0.189306237,0.217825259,0.220652442,0.25773723,0.258276877,0.38402871,0.473570305,0.539158393,0.487804209,0.516084505,..,..
Netherlands,CO2 emissions (metric tons per capita),10.44,10.27,10.47,10.37546518,10.6155855,11.17951272,10.65368194,10.6151513,10.21029607,10.17842879,10.41469683,10.36783306,10.49982305,10.57111142,10.28966656,10.01478579,10.04478413,10.046576,9.708683184,10.29831131,9.511010375,9.398612781,9.348141014,8.881905066,9.290242937,9.306892404,9.089265634,8.785144105,8.41396928,7.471553479,..,..
New Zealand,CO2 emissions (metric tons per capita),6.47,6.9,6.71,6.692237569,6.622148418,6.80943194,7.322613916,7.124718218,7.460796329,7.635378593,8.148125242,7.988628593,8.293007549,8.033296636,8.280848593,8.188572384,7.876911786,8.020423494,7.244387115,7.136621693,6.90935219,7.283727683,7.178023908,7.078644968,7.003340999,6.615409092,6.840493601,6.613271844,6.830053021,6.160799183,..,..
